NMI,METER SERIAL NUMBER,CON/GEN,DATE,ESTIMATED?,00:00 - 00:30,00:30 - 01:00,01:00 - 01:30,01:30 - 02:00,02:00 - 02:30,02:30 - 03:00,03:00 - 03:30,03:30 - 04:00,04:00 - 04:30,04:30 - 05:00,05:00 - 05:30,05:30 - 06:00,06:00 - 06:30,06:30 - 07:00,07:00 - 07:30,07:30 - 08:00,08:00 - 08:30,08:30 - 09:00,09:00 - 09:30,09:30 - 10:00,10:00 - 10:30,10:30 - 11:00,11:00 - 11:30,11:30 - 12:00,12:00 - 12:30,12:30 - 13:00,13:00 - 13:30,13:30 - 14:00,14:00 - 14:30,14:30 - 15:00,15:00 - 15:30,15:30 - 16:00,16:00 - 16:30,16:30 - 17:00,17:00 - 17:30,17:30 - 18:00,18:00 - 18:30,18:30 - 19:00,19:00 - 19:30,19:30 - 20:00,20:00 - 20:30,20:30 - 21:00,21:00 - 21:30,21:30 - 22:00,22:00 - 22:30,22:30 - 23:00,23:00 - 23:30,23:30 - 00:00
61029293722,A8395168,Consumption,19/06/2015,No,0.154,0.218,0.13,0.188,0.117,0.187,0.167,0.177,0.142,0.172,0.214,0.251,0.74,0.414,1.077,0.226,0.157,0,0.05,0,0.004,0.007,0,0,0,0,0,0,0,0,0.052,0.017,0.262,0.724,0.834,0.842,1.33,1.497,0.626,0.655,0.65,0.764,0.685,0.78,0.435,0.359,0.253,0.173
61029293722,A8395168,Generation,19/06/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0.057,0.307,0.336,0.348,0.411,0.528,0.608,0.445,0.587,0.647,0.392,0.395,0.219,0.08,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,20/06/2015,No,0.142,0.147,0.155,0.15,0.187,0.119,0.175,0.108,0.194,0.153,0.172,0.151,0.191,0.107,0.203,0.232,0.879,0.68,0.392,0.335,0.311,0.04,0.37,0.433,0.313,0.095,0.543,0.235,0.379,0.595,0.374,0.982,0.745,1.868,1.638,1.965,1.198,0.848,0.929,0.761,1.272,0.808,0.689,0.569,0.319,0.357,0.455,0.388
61029293722,A8395168,Generation,20/06/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.145,0.089,0.083,0.212,0.336,0.035,0.034,0.021,0.002,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,21/06/2015,No,0.216,0.146,0.171,0.156,0.181,0.128,0.165,0.139,0.228,0.229,0.169,0.133,0.155,0.128,0.18,0.243,0.466,0.33,0.246,0.018,0.055,0.005,0.257,0.849,0.67,1.055,0.056,0.255,0.565,0.525,0.844,0.633,0.511,0.501,0.56,0.576,1.017,0.821,1.737,1.083,1.076,1.768,1.63,1.274,1.349,0.333,0.373,0.287
61029293722,A8395168,Generation,21/06/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0.018,0.147,0.098,0.019,0.021,0.032,0.247,0.079,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,22/06/2015,No,0.312,0.299,0.411,0.424,0.225,0.335,0.287,0.401,0.307,0.277,0.33,0.294,0.346,0.23,0.506,0.443,0.423,0.322,0.194,0.025,0,0.057,0.144,0.153,0.014,0.012,0.15,0.215,0.253,0.376,0.333,0.496,0.481,0.638,0.703,0.585,0.611,0.652,0.651,0.7,1.539,1.611,1.634,1.593,0.62,0.235,0.188,0.14
61029293722,A8395168,Generation,22/06/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.136,0.001,0.024,0,0.049,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,23/06/2015,No,0.154,0.156,0.137,0.209,0.114,0.177,0.107,0.178,0.18,0.218,0.123,0.158,0.134,0.187,0.458,0.607,0.317,0.287,0.301,0.084,0.256,0,0,0,0,0,0,0,0.019,0.148,0.295,0.265,0.412,0.678,0.797,0.6,0.706,0.697,1.088,0.894,1.052,0.903,0.831,0.847,0.802,0.26,0.281,0.27
61029293722,A8395168,Generation,23/06/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0.29,0.225,0.674,0.505,0.257,0.369,0.646,0.194,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,24/06/2015,No,0.468,0.318,0.308,0.218,0.19,0.146,0.218,0.129,0.178,0.166,0.185,0.23,0.155,0.149,0.142,0.363,0.556,0.409,0.285,0.162,0.148,0,0.06,0.063,0.482,0.347,0.413,0.03,0.328,0.018,0.424,2.184,2.01,1.529,2.134,2.236,1.917,0.726,1.341,0.615,1.079,1.449,0.93,1.026,0.762,0.918,0.262,0.318
61029293722,A8395168,Generation,24/06/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0.266,0.165,0.192,0.041,0.075,0.146,0.292,0.198,0.261,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,25/06/2015,No,0.328,0.244,0.19,0.162,0.23,0.125,0.187,0.109,0.207,0.157,0.229,0.225,0.221,0.212,0.228,0.206,0.303,0.301,0.087,0.228,1.05,0.034,0.029,0.015,0,0.073,0.404,0.174,0.085,0.303,0.877,1.366,1.157,0.698,0.563,1.07,0.689,1.318,0.908,1.045,1.689,1.209,0.331,0.335,0.335,0.335,0.325,0.315
61029293722,A8395168,Generation,25/06/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.027,0,0.009,0.172,0.183,0.29,0.004,0.035,0.129,0.14,0.129,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,26/06/2015,No,0.37,0.383,0.419,0.337,0.324,0.254,0.267,0.179,0.239,0.156,0.317,0.323,0.321,0.244,0.634,0.832,0.53,0.284,0.17,0.02,0.208,0.005,0.018,0.014,0,0.024,0,0.016,0.051,0.067,0.122,0.116,0.38,0.517,0.649,0.577,0.591,0.605,0.519,0.551,0.514,0.65,0.37,0.473,0.377,0.516,0.322,0.23
61029293722,A8395168,Generation,26/06/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.022,0.18,0.13,0.703,0.207,0.252,0.334,0.336,0.116,0.06,0.017,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,27/06/2015,No,0.131,0.183,0.142,0.192,0.135,0.157,0.143,0.151,0.189,0.198,0.165,0.124,0.169,0.153,0.174,0.103,0.297,0.449,0.423,0.348,0.94,0.748,0.774,0.038,0.003,0.859,1.188,1.082,2.02,1.545,0.5,1.4,1.722,0.709,0.439,0.382,0.42,0.409,0.435,0.383,0.42,0.428,0.235,0.271,0.21,0.215,0.166,0.272
61029293722,A8395168,Generation,27/06/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.032,0.188,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,28/06/2015,No,0.149,0.213,0.109,0.183,0.157,0.191,0.233,0.269,0.186,0.18,0.201,0.166,0.161,0.419,0.458,0.409,0.362,0.296,0.965,0.607,0.238,0.301,0.21,0.2,0.037,0.011,0.108,0.436,0.052,0.137,0.445,0.406,1.477,1.749,1.608,0.782,0.874,0.961,1.423,1.601,0.714,0.597,0.261,0.322,0.225,0.234,0.296,0.207
61029293722,A8395168,Generation,28/06/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.122,0.032,0,0.135,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,29/06/2015,No,0.246,0.18,0.183,0.17,0.15,0.193,0.162,0.244,0.164,0.205,0.115,0.227,0.13,0.186,0.413,0.707,0.409,0.31,0.232,0.248,0.239,0.131,0.904,0.245,0.292,0.09,0.055,0.005,0.024,0.369,0.512,0.207,0.387,0.399,0.851,1.095,1.702,2.864,1.658,1.269,1.679,1.913,1.491,0.721,0.605,0.466,0.509,0.447
61029293722,A8395168,Generation,29/06/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0.042,0.377,0.18,0.068,0.002,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,30/06/2015,No,0.541,0.211,0.242,0.157,0.208,0.121,0.196,0.15,0.163,0.163,0.15,0.141,0.173,0.183,0.327,0.441,0.273,0.269,0.061,0,0.228,0.135,0.652,0.086,0.044,0.229,0.075,0.095,0.057,0.165,0.109,0.228,0.255,0.489,0.664,0.786,0.807,0.684,1.615,1.7,1.634,1.753,1.684,1.003,1.176,0.265,0.236,0.231
61029293722,A8395168,Generation,30/06/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.14,0.083,0.132,0,0.293,0.31,0.087,0.078,0.181,0.175,0.031,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,1/07/2015,No,0.186,0.165,0.175,0.171,0.171,0.128,0.18,0.171,0.213,0.111,0.203,0.209,0.23,0.148,0.166,0.125,0.706,0.477,0.303,0.223,0.255,0.112,0.007,0,0.26,0.057,1.231,0.765,0.09,0.257,1.023,0.446,1.002,0.76,1.792,1.324,1.681,1.461,1.665,1.693,1.177,1.698,1.271,0.504,0.254,0.184,0.255,0.308
61029293722,A8395168,Generation,1/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.352,0.22,0.282,0.032,0.033,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,2/07/2015,No,0.229,0.153,0.185,0.136,0.209,0.144,0.163,0.143,0.163,0.252,0.148,0.157,0.131,0.164,0.154,0.17,0.15,0.449,0.239,0.231,0.071,0.362,0.054,0.372,0.231,0.032,0.088,0.047,0.165,0.128,0.312,0.316,0.712,0.568,0.79,0.815,0.776,0.684,1.107,1.494,1.357,1.323,0.628,0.456,0.456,0.356,0.41,0.36
61029293722,A8395168,Generation,2/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0.011,0,0.09,0.099,0.276,0.226,0.39,0.259,0.424,0.325,0.147,0.13,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,3/07/2015,No,0.404,0.413,0.386,0.286,0.158,0.176,0.159,0.177,0.11,0.277,0.287,0.315,0.237,0.27,0.448,0.607,0.296,0.268,0.194,0.17,0.069,0.023,0.071,0.177,1.123,0.957,0.007,0.394,0.451,0.755,0.47,1.019,0.485,0.885,1.315,0.784,0.813,0.858,0.809,0.724,0.811,0.795,0.717,0.753,0.582,0.422,0.351,0.395
61029293722,A8395168,Generation,3/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.021,0.001,0,0.017,0.2,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,4/07/2015,No,0.337,0.452,0.332,0.404,0.327,0.312,0.282,0.325,0.206,0.263,0.285,0.29,0.237,0.291,0.225,0.319,0.404,0.493,0.369,0.344,0.236,0.43,0.331,0.558,0.455,0.95,0.72,0.938,0.643,0.517,0.885,0.943,0.775,0.711,0.604,0.628,0.647,0.845,0.789,0.611,0.628,0.599,0.511,0.399,0.456,1.221,0.82,0.155
61029293722,A8395168,Generation,4/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,5/07/2015,No,0.179,0.142,0.16,0.192,0.261,0.213,0.156,0.188,0.161,0.171,0.239,0.243,0.25,0.209,0.286,0.208,0.193,0.124,0.143,0.309,0.007,0.006,0,0.014,0.111,0.634,0.214,0.183,0.965,1.704,1.966,1.27,1.494,1.702,0.731,1.237,0.557,1.035,1.684,2.317,1.688,1.184,1.152,1.148,1.126,0.42,0.449,0.436
61029293722,A8395168,Generation,5/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.014,0.195,0.311,0.383,0.339,0.192,0.177,0.267,0.34,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,6/07/2015,No,0.421,0.534,0.451,0.429,0.405,0.266,0.12,0.205,0.216,0.327,0.256,0.278,0.243,0.219,0.512,0.68,0.426,0.368,0.341,0.105,0.278,0.223,0.216,0.109,0.369,0.207,0.367,0.523,0.492,0.693,0.724,0.581,0.521,0.565,0.429,0.448,0.399,0.467,0.4,0.451,0.39,0.783,0.692,0.744,0.893,0.616,0.408,0.482
61029293722,A8395168,Generation,6/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,7/07/2015,No,0.435,0.492,0.44,0.415,0.158,0.157,0.148,0.168,0.191,0.159,0.153,0.136,0.156,0.146,0.411,0.447,0.402,0.319,0.192,0.03,0,0,0.004,0.007,0.13,0,0,0,0.001,0.049,0.213,0.355,0.466,1.054,0.871,1.579,2.137,1.337,1.207,1.497,2.08,2.607,2.385,2.214,1.752,1.628,1.466,0.353
61029293722,A8395168,Generation,7/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.056,0.158,0.049,0.379,0.42,0.539,0.496,0.47,0.337,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,8/07/2015,No,0.449,0.318,0.392,0.168,0.19,0.109,0.182,0.154,0.21,0.116,0.28,0.249,0.368,0.396,0.356,0.245,0.383,0.32,0.079,0.01,0.011,0,0,0.045,0,0.054,0.434,0.841,0.659,0.608,0.233,1.089,0.963,0.543,1.127,1.446,1.524,0.804,1.123,1.123,1.42,0.697,0.606,1.227,0.8,0.396,0.261,0.2
61029293722,A8395168,Generation,8/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.113,0.263,0.316,0.655,0.623,0.555,0.323,0.096,0,0.072,0.008,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,9/07/2015,No,0.144,0.289,0.255,0.189,0.161,0.186,0.133,0.169,0.176,0.163,0.183,0.168,0.174,0.152,0.719,0.619,0.492,0.517,0.901,0.661,0.878,1.169,0.741,0.442,0.667,1.41,1.223,0.752,0.976,1.055,0.494,0.388,0.924,0.815,1.428,0.801,0.76,0.919,1.391,1.187,1.298,1.103,1.286,0.903,0.61,0.464,0.517,0.455
61029293722,A8395168,Generation,9/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,10/07/2015,No,0.555,0.352,0.198,0.179,0.151,0.158,0.139,0.182,0.15,0.173,0.186,0.182,0.122,0.205,0.492,0.786,0.287,0.223,0.043,0.026,0.09,0.056,0.09,0.249,0.198,0.103,0.008,0.068,0.052,0.055,0.081,0.283,0.378,0.773,0.561,0.885,0.744,0.774,1.39,1.559,0.606,0.963,0.63,0.775,0.602,0.681,0.448,0.336
61029293722,A8395168,Generation,10/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.057,0.044,0.009,0.001,0.002,0,0.004,0.021,0.059,0.078,0.02,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,11/07/2015,No,0.252,0.346,0.275,0.363,0.186,0.22,0.183,0.26,0.207,0.23,0.11,0.194,0.12,0.202,0.133,0.161,0.273,0.356,0.061,0.012,0.095,0.242,0.556,1.13,0.61,1.206,0.7,0.146,0.457,0.63,0.655,1.443,1.371,1.415,1.391,0.717,1.204,0.847,1.508,0.894,0.84,1.737,1.526,0.716,0.374,0.437,0.361,0.401
61029293722,A8395168,Generation,11/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.11,0.088,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,12/07/2015,No,0.344,0.381,0.535,0.263,0.311,0.274,0.343,0.234,0.327,0.249,0.328,0.302,0.338,0.265,0.288,0.311,0.482,0.392,0.377,0.479,0.394,0.518,0.684,0.709,0.593,0.734,0.788,0.899,0.884,0.915,0.908,0.906,0.792,0.842,0.893,1.574,1.278,0.968,0.975,1.075,1.044,1.055,1.196,1.31,1.318,1.112,0.591,0.571
61029293722,A8395168,Generation,12/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,13/07/2015,No,0.612,0.545,0.28,0.214,0.28,0.232,0.219,0.245,0.209,0.279,0.182,0.252,0.193,0.497,0.713,0.425,0.348,0.44,0.327,0.131,0.376,0.359,0.319,0.096,0.121,0.137,0.174,0.001,0.266,0.49,0.562,0.585,0.761,0.808,1.077,0.757,1.52,0.652,1.159,0.857,1.31,0.636,0.665,0.522,0.415,0.375,0.355,0.175
61029293722,A8395168,Generation,13/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.087,0.043,0.098,0.161,0.029,0.003,0.015,0.206,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,14/07/2015,No,0.137,0.216,0.12,0.223,0.196,0.214,0.142,0.234,0.119,0.177,0.118,0.249,0.329,0.577,0.635,0.939,0.437,0.89,0,0,0,0,0.115,0.132,0.421,0.03,0,0,0,0.016,0.035,0.007,0.225,0.901,0.811,0.924,0.842,0.792,0.68,0.606,0.815,0.592,0.447,0.141,0.23,0.343,0.407,0.391
61029293722,A8395168,Generation,14/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.054,0.204,0.191,0.394,0.292,0.135,0.03,0.341,0.261,0.093,0.136,0.008,0.04,0.082,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,15/07/2015,No,0.273,0.267,0.298,0.237,0.355,0.276,0.334,0.304,0.392,0.336,0.346,0.285,0.371,0.288,0.693,0.721,0.631,0.525,0.239,0.094,0.154,0.322,0.121,0.154,0.54,0.252,0.163,0.087,0.278,0.3,0.433,0.352,0.53,0.42,0.737,1.107,1.198,0.795,1.021,0.872,1.446,0.745,0.626,0.663,0.557,0.596,0.42,0.194
61029293722,A8395168,Generation,15/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.004,0.086,0.038,0.137,0.241,0.211,0.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,16/07/2015,No,0.163,0.153,0.16,0.134,0.179,0.151,0.179,0.11,0.177,0.114,0.213,0.228,0.434,0.484,0.698,0.427,0.35,0.293,0.194,0.044,0.031,0,0.044,0.032,0.045,0.006,0.032,0.017,0.163,0.274,0.192,0.164,0.438,0.388,0.742,0.791,0.811,1.126,0.716,0.816,1.117,0.645,1.082,0.367,0.308,0.166,0.207,0.233
61029293722,A8395168,Generation,16/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0.361,0.524,0.325,0.411,0.118,0.334,0.465,0.386,0.062,0.002,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,17/07/2015,No,0.192,0.115,0.203,0.147,0.166,0.139,0.153,0.157,0.174,0.22,0.207,0.225,0.434,0.774,0.758,0.58,0.46,0.428,0.149,0.172,0.176,0.046,0.006,0.003,0.015,0.003,0,0,0,0.011,0.031,0.097,0.369,0.589,0.689,0.894,0.822,0.695,0.61,0.644,0.706,0.594,0.632,0.589,0.611,0.578,0.248,0.169
61029293722,A8395168,Generation,17/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.135,0.135,0.467,0.501,0.568,0.815,0.725,0.433,0.235,0.033,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,18/07/2015,No,0.157,0.152,0.223,0.21,0.192,0.308,0.277,0.301,0.248,0.276,0.285,0.43,0.394,0.49,0.819,0.526,1.101,0.346,0.142,0.069,0.204,0.049,0.072,0.007,0.145,0.09,0.018,0.034,0.369,0.524,0.418,0.552,1.188,0.522,0.653,1.349,1.291,0.951,0.898,1.003,1.2,1.067,1.368,0.93,0.845,0.285,0.171,0.187
61029293722,A8395168,Generation,18/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.027,0.011,0.169,0.341,0.306,0.391,0.484,0.369,0.125,0.062,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,19/07/2015,No,0.177,0.168,0.22,0.119,0.18,0.115,0.178,0.347,0.417,0.315,0.33,0.349,0.334,0.391,0.319,0.355,0.273,0.34,0.349,0.223,0.093,0.115,0.128,0.044,0.334,0.433,0.229,0.191,0.886,0.638,0.161,0.506,0.53,0.484,0.434,0.721,0.662,0.804,0.787,0.853,0.92,1.17,0.95,1.18,0.562,0.195,0.223,0.155
61029293722,A8395168,Generation,19/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.155,0.255,0.369,0.41,0.149,0.067,0.245,0.255,0.021,0.013,0.024,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,20/07/2015,No,0.191,0.351,0.392,0.364,0.379,0.337,0.347,0.405,0.367,0.395,0.335,0.393,0.361,0.54,0.717,0.47,0.342,0.26,0.07,0,0,0,0,0,0,0,0,0,0.002,0,0.001,0.02,0.052,0.31,0.705,0.946,0.682,0.812,0.807,1.301,0.88,1.57,0.572,0.55,0.444,0.285,0.203,0.263
61029293722,A8395168,Generation,20/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.22,0.267,0.518,0.584,0.872,0.809,0.86,0.783,0.649,0.601,0.583,0.323,0.185,0.069,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,21/07/2015,No,0.254,0.242,0.235,0.223,0.25,0.224,0.34,0.397,0.4,0.317,0.416,0.335,0.332,0.473,0.575,0.305,0.294,0.089,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.447,0.649,0.692,1.07,1.147,0.658,0.868,0.67,0.675,0.641,0.824,0.74,0.506,0.273,0.206,0.181
61029293722,A8395168,Generation,21/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.106,0.334,0.414,0.68,0.67,0.868,0.851,0.79,0.84,0.569,0.524,0.295,0.1,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,22/07/2015,No,0.228,0.116,0.214,0.144,0.22,0.177,0.162,0.219,0.183,0.261,0.179,0.235,0.173,0.311,0.675,0.825,0.655,0.865,0.325,0.035,0.009,0.028,0,0,0,0.04,0.684,0.917,1.064,0.44,0.264,0.053,0.633,1.481,1.065,0.724,1.424,0.81,0.904,0.766,1.269,0.752,0.597,0.717,0.266,0.246,0.175,0.162
61029293722,A8395168,Generation,22/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0.3,0.103,0.519,0.603,0.618,0.146,0.003,0,0,0,0.018,0.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,23/07/2015,No,0.176,0.18,0.137,0.172,0.128,0.18,0.161,0.258,0.11,0.225,0.192,0.267,0.167,0.228,0.555,0.538,0.389,0.269,0.006,0,0,0,0.006,0.007,0.051,0.38,0.987,0.895,0.392,0.445,1.019,0.243,0.54,0.36,0.693,0.631,0.624,0.751,0.623,0.705,0.826,0.794,1.058,0.707,0.922,0.236,0.122,0.231
61029293722,A8395168,Generation,23/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.136,0.35,0.411,0.577,0.581,0.4,0.081,0.005,0.032,0.068,0.102,0.05,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,24/07/2015,No,0.146,0.192,0.125,0.207,0.146,0.198,0.11,0.194,0.13,0.231,0.155,0.309,0.22,0.576,0.555,0.392,0.272,0.18,0.174,0.064,0.01,0,0.041,0.019,0.01,0,0.026,0.005,0.007,0,0.015,0.065,0.3,0.39,0.626,0.733,0.896,0.68,0.733,0.678,0.856,0.693,0.722,0.348,0.487,0.351,0.344,0.184
61029293722,A8395168,Generation,24/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.061,0.166,0.046,0,0.056,0.345,0.027,0.146,0.087,0.41,0.085,0.009,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,25/07/2015,No,0.166,0.152,0.174,0.179,0.131,0.178,0.115,0.181,0.154,0.18,0.108,0.176,0.116,0.219,0.162,0.453,0.88,0.414,0.803,0.057,0.022,0,0.302,0.315,0.184,0.247,0.53,0.195,0.407,0.349,0.905,0.746,1.272,1.141,0.879,1.305,0.742,1.337,1.362,0.83,0.816,0.674,0.675,0.832,0.584,0.395,0.372,0.396
61029293722,A8395168,Generation,25/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0.181,0.273,0.002,0,0.004,0.137,0.014,0.031,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61029293722,A8395168,Consumption,26/07/2015,No,0.223,0.245,0.145,0.195,0.17,0.168,0.135,0.175,0.157,0.276,0.115,0.184,0.106,0.179,0.121,0.182,0.128,0.224,0.065,0.044,0.481,0.193,0.695,0.171,1.877,1.042,0.653,1.558,1.619,1.262,0.203,0.799,1.498,1.683,0.975,1.099,1.105,2.067,0.794,1.049,0.88,1.373,0.827,0.342,0.227,0.17,0.194,0.15
61029293722,A8395168,Generation,26/07/2015,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0.018,0.12,0.115,0.134,0.075,0.105,0,0.042,0.041,0,0,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
